endTime,artistName,trackName,msPlayed,Ano,Mês,Dia,Dia da Semana,tempo,horas,tempo_Escutado(hr),tempo_Escutado(min),Parte do dia
2020-07-20 02:13:00,Aura Lumin,Nature Ambient,0,2020,Julho,20,Segunda-feira,02:13:00,2,0.0,0.0,Madrugada
2020-07-20 02:15:00,Aura Lumin,Nature Ambient,95910,2020,Julho,20,Segunda-feira,02:15:00,2,0.026641666666666668,1.5985,Madrugada
2020-07-20 02:16:00,Aura Lumin,the Light,43381,2020,Julho,20,Segunda-feira,02:16:00,2,0.012050277777777778,0.7230166666666666,Madrugada
2020-07-20 02:24:00,Aura Lumin,Destiny,236592,2020,Julho,20,Segunda-feira,02:24:00,2,0.06572,3.9432,Madrugada
2020-07-20 07:02:00,Neewton,Dawn,64349,2020,Julho,20,Segunda-feira,07:02:00,7,0.017874722222222222,1.0724833333333332,Manhã
2020-07-20 07:04:00,Neewton,Rocks,112135,2020,Julho,20,Segunda-feira,07:04:00,7,0.03114861111111111,1.8689166666666666,Manhã
2020-07-20 07:07:00,Neewton,Force,135615,2020,Julho,20,Segunda-feira,07:07:00,7,0.037670833333333334,2.26025,Manhã
2020-07-20 07:09:00,Neewton,Karma,57483,2020,Julho,20,Segunda-feira,07:09:00,7,0.0159675,0.95805,Manhã
2020-07-20 13:17:00,Tarek Shah,Changes,120001,2020,Julho,20,Segunda-feira,13:17:00,13,0.03333361111111111,2.0000166666666668,Tarde
2020-07-20 13:18:00,Tarek Shah,Hong Kong,13141,2020,Julho,20,Segunda-feira,13:18:00,13,0.003650277777777778,0.21901666666666667,Tarde
2020-07-20 13:21:00,Tarek Shah,Slide,89932,2020,Julho,20,Segunda-feira,13:21:00,13,0.02498111111111111,1.4988666666666666,Tarde
2020-07-21 01:49:00,Tarek Shah,Esperanca,22612,2020,Julho,21,Terça-feira,01:49:00,1,0.0062811111111111114,0.3768666666666667,Madrugada
2021-05-15 04:25:00,Azzura,Scream and Shout - Extended Mix,204,2021,Maio,15,Sábado,04:25:00,4,5.6666666666666664e-05,0.0034,Madrugada
2021-05-15 04:25:00,Azzura,Scream and Shout - Extended Mix,82678,2021,Maio,15,Sábado,04:25:00,4,0.02296611111111111,1.3779666666666666,Madrugada
2021-05-15 04:40:00,Azzura,Scream and Shout - Extended Mix,8665,2021,Maio,15,Sábado,04:40:00,4,0.0024069444444444446,0.14441666666666667,Madrugada
2021-05-15 04:45:00,Akronus,Breaking Me,18403,2021,Maio,15,Sábado,04:45:00,4,0.005111944444444444,0.3067166666666667,Madrugada
2021-05-16 21:43:00,ATB,Your Love (9PM) - Tiësto Remix,1520,2021,Maio,16,Domingo,21:43:00,21,0.0004222222222222222,0.025333333333333333,Noite
2021-05-19 18:35:00,Kova,Roses - Remake,73496,2021,Maio,19,Quarta-feira,18:35:00,18,0.020415555555555555,1.2249333333333334,Madrugada
2021-07-01 22:11:00,Broiler,Wild Eyes,6015,2021,Julho,1,Quinta-feira,22:11:00,22,0.0016708333333333334,0.10025,Noite
2021-07-01 22:11:00,Dang3r,Dancin,74217,2021,Julho,1,Quinta-feira,22:11:00,22,0.020615833333333333,1.23695,Noite
2021-07-01 22:14:00,Lost Frequencies,Are You With Me,138013,2021,Julho,1,Quinta-feira,22:14:00,22,0.038336944444444444,2.3002166666666666,Noite
2021-07-01 22:17:00,Jonas Blue,Fast Car - Club Mix,143514,2021,Julho,1,Quinta-feira,22:17:00,22,0.039865,2.3919,Noite
2021-07-01 22:18:00,Ed Sheeran,Photograph - Felix Jaehn Remix,29016,2021,Julho,1,Quinta-feira,22:18:00,22,0.00806,0.4836,Noite
2021-07-01 22:21:00,Dimitri Vegas & Like Mike,Higher Place - Radio Edit,174010,2021,Julho,1,Quinta-feira,22:21:00,22,0.048336111111111114,2.900166666666667,Noite
2021-07-01 22:23:00,Klangkarussell,Sonnentanz - Sun Don't Shine,112696,2021,Julho,1,Quinta-feira,22:23:00,22,0.03130444444444445,1.8782666666666668,Noite
2021-07-01 22:24:00,Robin Schulz,Sun Goes Down (feat. Jasmine Thompson) - Radio Mix,58305,2021,Julho,1,Quinta-feira,22:24:00,22,0.016195833333333333,0.97175,Noite
2021-07-01 22:26:00,Chris Malinchak,So Good to Me - Radio Edit,158677,2021,Julho,1,Quinta-feira,22:26:00,22,0.044076944444444446,2.644616666666667,Noite
2021-07-01 22:27:00,Basto,Hold You - Radio Edit,56581,2021,Julho,1,Quinta-feira,22:27:00,22,0.015716944444444443,0.9430166666666666,Noite
2021-07-01 22:28:00,Alle Farben,Sometimes,57536,2021,Julho,1,Quinta-feira,22:28:00,22,0.01598222222222222,0.9589333333333333,Noite
2021-07-01 22:32:00,The Temper Trap,Sweet Disposition (Vintage Culture & Lazy Bear Remix),225234,2021,Julho,1,Quinta-feira,22:32:00,22,0.062565,3.7539,Noite
2021-07-01 22:36:00,Duke Dumont,Ocean Drive,206320,2021,Julho,1,Quinta-feira,22:36:00,22,0.05731111111111111,3.4386666666666668,Noite
2021-07-01 22:41:00,Billie Eilish,when the party's over,196070,2021,Julho,1,Quinta-feira,22:41:00,22,0.05446388888888889,3.2678333333333334,Noite
2021-07-01 22:44:00,Maverick Sabre,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,181302,2021,Julho,1,Quinta-feira,22:44:00,22,0.050361666666666666,3.0217,Noite
2021-07-01 22:49:00,Vintage Culture,I Will Find,224724,2021,Julho,1,Quinta-feira,22:49:00,22,0.06242333333333333,3.7454,Noite
2021-07-01 23:08:00,Koradize,Baile da Roosevelt (Pam Pararam),181290,2021,Julho,1,Quinta-feira,23:08:00,23,0.05035833333333333,3.0215,Madrugada
2021-07-03 00:22:00,Koradize,Baile da Roosevelt (Pam Pararam),2252,2021,Julho,3,Sábado,00:22:00,0,0.0006255555555555555,0.037533333333333335,Madrugada
2021-07-03 00:30:00,Satin Jackets,You Make Me Feel Good - Original Mix,427805,2021,Julho,3,Sábado,00:30:00,0,0.11883472222222222,7.130083333333333,Madrugada
2021-07-03 00:33:00,illusionize,First Time,183996,2021,Julho,3,Sábado,00:33:00,0,0.05111,3.0666,Madrugada
2021-07-03 00:39:00,RÜFÜS DU SOL,Treat You Better - Cassian Remix,290934,2021,Julho,3,Sábado,00:39:00,0,0.080815,4.8489,Madrugada
2021-07-03 00:45:00,VINNE,I Won't Let You Down,197603,2021,Julho,3,Sábado,00:45:00,0,0.05488972222222222,3.2933833333333333,Madrugada
2021-07-03 00:48:00,Gabe,Caught in Between - Remix,194810,2021,Julho,3,Sábado,00:48:00,0,0.05411388888888889,3.2468333333333335,Madrugada
2021-07-03 01:02:00,Vintage Culture,Losing - Remix,275390,2021,Julho,3,Sábado,01:02:00,1,0.07649722222222222,4.589833333333333,Madrugada
2021-07-03 01:12:00,RÜFÜS DU SOL,Innerbloom,20254,2021,Julho,3,Sábado,01:12:00,1,0.005626111111111111,0.3375666666666667,Madrugada
2021-07-04 16:44:00,RÜFÜS DU SOL,Innerbloom,558915,2021,Julho,4,Domingo,16:44:00,16,0.15525416666666667,9.31525,Tarde
2021-07-04 16:51:00,RÜFÜS DU SOL,Eyes - Cassian & Durante Remix,343591,2021,Julho,4,Domingo,16:51:00,16,0.09544194444444444,5.726516666666667,Tarde
2021-07-04 16:54:00,SAINt JHN,Roses - Imanbek Remix,176840,2021,Julho,4,Domingo,16:54:00,16,0.04912222222222222,2.9473333333333334,Tarde
2021-07-04 16:59:00,Mochakk,Buttercup,3426,2021,Julho,4,Domingo,16:59:00,16,0.0009516666666666666,0.0571,Tarde
2021-07-04 16:59:00,South Soul Symphony,Let Me Show You - Jay Vegas Remix,227870,2021,Julho,4,Domingo,16:59:00,16,0.06329722222222223,3.797833333333333,Tarde
2021-07-04 16:59:00,Sono,Keep Control - ARTBAT Remix,2683,2021,Julho,4,Domingo,16:59:00,16,0.0007452777777777778,0.04471666666666667,Tarde
2021-07-04 16:59:00,Cro,oneway,1196,2021,Julho,4,Domingo,16:59:00,16,0.0003322222222222222,0.019933333333333334,Tarde
2021-07-04 16:59:00,Empire of the Sun,We Are The People - Shazam Remix,2150,2021,Julho,4,Domingo,16:59:00,16,0.0005972222222222222,0.035833333333333335,Tarde
2021-07-04 16:59:00,Lyus,Summertime Lover (feat. Michael Shynes),1398,2021,Julho,4,Domingo,16:59:00,16,0.00038833333333333336,0.0233,Tarde
2021-07-04 17:02:00,Vintage Culture,In The Dark,207262,2021,Julho,4,Domingo,17:02:00,17,0.05757277777777778,3.4543666666666666,Tarde
2021-07-04 17:14:00,Dashdot,Make It Better [ZAC & BAKKA (BR) Remix],296129,2021,Julho,4,Domingo,17:14:00,17,0.08225805555555556,4.935483333333333,Tarde
2021-07-04 17:18:00,Lykke Li,I Follow Rivers - The Magician Remix,280069,2021,Julho,4,Domingo,17:18:00,17,0.07779694444444445,4.667816666666667,Tarde
2021-07-04 17:25:00,Cherub,Doses & Mimosas,323253,2021,Julho,4,Domingo,17:25:00,17,0.0897925,5.38755,Tarde
2021-07-04 17:28:00,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),195546,2021,Julho,4,Domingo,17:28:00,17,0.054318333333333337,3.2591,Tarde
2021-07-04 17:34:00,Coldplay,Fix You - Live,300653,2021,Julho,4,Domingo,17:34:00,17,0.08351472222222223,5.010883333333333,Tarde
2021-07-04 17:39:00,Dubdogz,Pumped up Kicks (feat. Joy Corporation),342356,2021,Julho,4,Domingo,17:39:00,17,0.09509888888888889,5.705933333333333,Tarde
2021-07-04 17:47:00,The Temper Trap,Sweet Disposition (Vintage Culture & Lazy Bear Remix),225234,2021,Julho,4,Domingo,17:47:00,17,0.062565,3.7539,Tarde
2021-07-04 17:50:00,Duke Dumont,Ocean Drive,206320,2021,Julho,4,Domingo,17:50:00,17,0.05731111111111111,3.4386666666666668,Tarde
2021-07-04 17:55:00,Billie Eilish,when the party's over,196070,2021,Julho,4,Domingo,17:55:00,17,0.05446388888888889,3.2678333333333334,Tarde
2021-07-04 17:58:00,Maverick Sabre,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,181302,2021,Julho,4,Domingo,17:58:00,17,0.050361666666666666,3.0217,Tarde
2021-07-04 18:01:00,Vintage Culture,I Will Find,224724,2021,Julho,4,Domingo,18:01:00,18,0.06242333333333333,3.7454,Madrugada
2021-07-04 18:03:00,Koradize,Baile da Roosevelt (Pam Pararam),61389,2021,Julho,4,Domingo,18:03:00,18,0.0170525,1.02315,Madrugada
2021-07-05 21:17:00,Koradize,Baile da Roosevelt (Pam Pararam),59441,2021,Julho,5,Segunda-feira,21:17:00,21,0.016511388888888888,0.9906833333333334,Noite
2021-07-06 18:22:00,Koradize,Baile da Roosevelt (Pam Pararam),4624,2021,Julho,6,Terça-feira,18:22:00,18,0.0012844444444444444,0.07706666666666667,Madrugada
2021-07-06 18:25:00,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),195546,2021,Julho,6,Terça-feira,18:25:00,18,0.054318333333333337,3.2591,Madrugada
2021-07-06 18:29:00,The Temper Trap,Sweet Disposition (Vintage Culture & Lazy Bear Remix),225234,2021,Julho,6,Terça-feira,18:29:00,18,0.062565,3.7539,Madrugada
2021-07-06 18:35:00,RÜFÜS DU SOL,Innerbloom,295130,2021,Julho,6,Terça-feira,18:35:00,18,0.08198055555555556,4.918833333333334,Madrugada
2021-07-06 18:57:00,RÜFÜS DU SOL,Innerbloom,282908,2021,Julho,6,Terça-feira,18:57:00,18,0.07858555555555556,4.715133333333333,Madrugada
2021-07-06 18:59:00,Billie Eilish,when the party's over,14768,2021,Julho,6,Terça-feira,18:59:00,18,0.004102222222222222,0.24613333333333334,Madrugada
2021-07-06 19:10:00,Mochakk,Buttercup,278709,2021,Julho,6,Terça-feira,19:10:00,19,0.07741916666666666,4.64515,Noite
2021-07-06 19:15:00,Cherub,Doses & Mimosas,323253,2021,Julho,6,Terça-feira,19:15:00,19,0.0897925,5.38755,Noite
2021-07-06 19:21:00,Dubdogz,Pumped up Kicks (feat. Joy Corporation),916,2021,Julho,6,Terça-feira,19:21:00,19,0.00025444444444444446,0.015266666666666666,Noite
2021-07-06 19:21:00,Dashdot,Make It Better [ZAC & BAKKA (BR) Remix],296129,2021,Julho,6,Terça-feira,19:21:00,19,0.08225805555555556,4.935483333333333,Noite
2021-07-06 21:04:00,Dubdogz,Pumped up Kicks (feat. Joy Corporation),145103,2021,Julho,6,Terça-feira,21:04:00,21,0.04030638888888889,2.4183833333333333,Noite
2021-07-06 21:11:00,Dubdogz,Pumped up Kicks (feat. Joy Corporation),339509,2021,Julho,6,Terça-feira,21:11:00,21,0.09430805555555556,5.658483333333334,Noite
2021-07-06 21:20:00,Sono,Keep Control - ARTBAT Remix,483902,2021,Julho,6,Terça-feira,21:20:00,21,0.13441722222222222,8.065033333333334,Noite
2021-07-06 21:21:00,Duke Dumont,Ocean Drive,56170,2021,Julho,6,Terça-feira,21:21:00,21,0.015602777777777778,0.9361666666666667,Noite
2021-07-06 21:27:00,Duke Dumont,Ocean Drive,150150,2021,Julho,6,Terça-feira,21:27:00,21,0.04170833333333333,2.5025,Noite
2021-07-06 21:35:00,Satin Jackets,You Make Me Feel Good - Original Mix,427759,2021,Julho,6,Terça-feira,21:35:00,21,0.11882194444444444,7.129316666666667,Noite
2021-07-06 21:41:00,RÜFÜS DU SOL,Eyes - Cassian & Durante Remix,343591,2021,Julho,6,Terça-feira,21:41:00,21,0.09544194444444444,5.726516666666667,Noite
2021-07-06 21:44:00,Lyus,Summertime Lover (feat. Michael Shynes),185806,2021,Julho,6,Terça-feira,21:44:00,21,0.05161277777777778,3.0967666666666664,Noite
2021-07-06 21:50:00,RÜFÜS DU SOL,Treat You Better - Cassian Remix,290934,2021,Julho,6,Terça-feira,21:50:00,21,0.080815,4.8489,Noite
2021-07-06 21:53:00,SAINt JHN,Roses - Imanbek Remix,176840,2021,Julho,6,Terça-feira,21:53:00,21,0.04912222222222222,2.9473333333333334,Noite
2021-07-06 21:58:00,Vintage Culture,Losing - Remix,275390,2021,Julho,6,Terça-feira,21:58:00,21,0.07649722222222222,4.589833333333333,Noite
2021-07-06 22:03:00,Lykke Li,I Follow Rivers - The Magician Remix,280069,2021,Julho,6,Terça-feira,22:03:00,22,0.07779694444444445,4.667816666666667,Noite
2021-07-06 22:04:00,Cro,oneway,44577,2021,Julho,6,Terça-feira,22:04:00,22,0.0123825,0.74295,Noite
2021-07-06 22:05:00,João Gomes,Meu Pedaço de Pecado,2092,2021,Julho,6,Terça-feira,22:05:00,22,0.0005811111111111111,0.034866666666666664,Noite
2021-07-06 22:05:00,João Gomes,Meu Pedaço de Pecado,8686,2021,Julho,6,Terça-feira,22:05:00,22,0.0024127777777777776,0.14476666666666665,Noite
2021-07-06 22:05:00,João Gomes,Meu Pedaço de Pecado,18773,2021,Julho,6,Terça-feira,22:05:00,22,0.005214722222222222,0.31288333333333335,Noite
2021-07-06 22:05:00,João Gomes,Meu Pedaço de Pecado,2433,2021,Julho,6,Terça-feira,22:05:00,22,0.0006758333333333333,0.04055,Noite
2021-07-06 22:05:00,Cro,oneway,8564,2021,Julho,6,Terça-feira,22:05:00,22,0.0023788888888888887,0.14273333333333332,Noite
2021-07-06 22:11:00,Dubdogz,Pumped up Kicks (feat. Joy Corporation),342356,2021,Julho,6,Terça-feira,22:11:00,22,0.09509888888888889,5.705933333333333,Noite
2021-07-06 22:29:00,Dashdot,Make It Better [ZAC & BAKKA (BR) Remix],286582,2021,Julho,6,Terça-feira,22:29:00,22,0.07960611111111111,4.776366666666667,Noite
2021-07-06 22:54:00,Dashdot,Make It Better [ZAC & BAKKA (BR) Remix],10614,2021,Julho,6,Terça-feira,22:54:00,22,0.002948333333333333,0.1769,Noite
2021-07-06 23:02:00,Satin Jackets,You Make Me Feel Good - Original Mix,427805,2021,Julho,6,Terça-feira,23:02:00,23,0.11883472222222222,7.130083333333333,Madrugada
2021-07-06 23:07:00,The Temper Trap,Sweet Disposition (Vintage Culture & Lazy Bear Remix),225234,2021,Julho,6,Terça-feira,23:07:00,23,0.062565,3.7539,Madrugada
2021-07-06 23:11:00,Vintage Culture,Losing - Remix,275390,2021,Julho,6,Terça-feira,23:11:00,23,0.07649722222222222,4.589833333333333,Madrugada
2021-07-06 23:38:00,Lykke Li,I Follow Rivers - The Magician Remix,77550,2021,Julho,6,Terça-feira,23:38:00,23,0.021541666666666667,1.2925,Madrugada
2021-07-07 01:28:00,Lykke Li,I Follow Rivers - The Magician Remix,205044,2021,Julho,7,Quarta-feira,01:28:00,1,0.05695666666666667,3.4174,Madrugada
2021-07-07 01:33:00,Cherub,Doses & Mimosas,323253,2021,Julho,7,Quarta-feira,01:33:00,1,0.0897925,5.38755,Madrugada
2021-07-07 01:51:00,Sono,Keep Control - ARTBAT Remix,131550,2021,Julho,7,Quarta-feira,01:51:00,1,0.03654166666666667,2.1925,Madrugada
2021-07-07 13:56:00,Sono,Keep Control - ARTBAT Remix,353491,2021,Julho,7,Quarta-feira,13:56:00,13,0.09819194444444444,5.891516666666667,Tarde
2021-07-07 13:59:00,VINNE,I Won't Let You Down,197603,2021,Julho,7,Quarta-feira,13:59:00,13,0.05488972222222222,3.2933833333333333,Tarde
2021-07-07 14:04:00,Vintage Culture,I Will Find,224724,2021,Julho,7,Quarta-feira,14:04:00,14,0.06242333333333333,3.7454,Tarde
2021-07-07 14:08:00,RÜFÜS DU SOL,Eyes - Cassian & Durante Remix,285449,2021,Julho,7,Quarta-feira,14:08:00,14,0.07929138888888888,4.757483333333333,Tarde
2021-07-07 20:27:00,RÜFÜS DU SOL,Eyes - Cassian & Durante Remix,58143,2021,Julho,7,Quarta-feira,20:27:00,20,0.016150833333333333,0.96905,Noite
2021-07-07 20:28:00,Billie Eilish,when the party's over,8088,2021,Julho,7,Quarta-feira,20:28:00,20,0.0022466666666666668,0.1348,Noite
2021-07-07 20:28:00,Billie Eilish,when the party's over,15638,2021,Julho,7,Quarta-feira,20:28:00,20,0.004343888888888889,0.26063333333333333,Noite
2021-07-07 20:32:00,Duke Dumont,Ocean Drive,206320,2021,Julho,7,Quarta-feira,20:32:00,20,0.05731111111111111,3.4386666666666668,Noite
2021-07-07 20:47:00,Sono,Keep Control - ARTBAT Remix,150568,2021,Julho,7,Quarta-feira,20:47:00,20,0.04182444444444444,2.5094666666666665,Noite
2021-07-07 21:35:00,Sono,Keep Control - ARTBAT Remix,334353,2021,Julho,7,Quarta-feira,21:35:00,21,0.09287583333333334,5.57255,Noite
2021-07-07 21:39:00,Gabe,Caught in Between - Remix,194810,2021,Julho,7,Quarta-feira,21:39:00,21,0.05411388888888889,3.2468333333333335,Noite
2021-07-07 21:53:00,South Soul Symphony,Let Me Show You - Jay Vegas Remix,67943,2021,Julho,7,Quarta-feira,21:53:00,21,0.018873055555555556,1.1323833333333333,Noite
2021-07-08 15:29:00,South Soul Symphony,Let Me Show You - Jay Vegas Remix,343576,2021,Julho,8,Quinta-feira,15:29:00,15,0.09543777777777777,5.726266666666667,Tarde
2021-07-08 15:34:00,VINNE,I Won't Let You Down,197603,2021,Julho,8,Quinta-feira,15:34:00,15,0.05488972222222222,3.2933833333333333,Tarde
2021-07-08 15:37:00,Vintage Culture,I Will Find,224724,2021,Julho,8,Quinta-feira,15:37:00,15,0.06242333333333333,3.7454,Tarde
2021-07-08 15:42:00,Satin Jackets,You Make Me Feel Good - Original Mix,269460,2021,Julho,8,Quinta-feira,15:42:00,15,0.07485,4.491,Tarde
2021-07-08 15:59:00,Satin Jackets,You Make Me Feel Good - Original Mix,158344,2021,Julho,8,Quinta-feira,15:59:00,15,0.043984444444444444,2.6390666666666664,Tarde
2021-07-08 16:02:00,illusionize,First Time,183996,2021,Julho,8,Quinta-feira,16:02:00,16,0.05111,3.0666,Tarde
2021-07-08 16:07:00,Vintage Culture,In The Dark,207262,2021,Julho,8,Quinta-feira,16:07:00,16,0.05757277777777778,3.4543666666666666,Tarde
2021-07-08 16:12:00,Lykke Li,I Follow Rivers - The Magician Remix,280069,2021,Julho,8,Quinta-feira,16:12:00,16,0.07779694444444445,4.667816666666667,Tarde
2021-07-08 16:18:00,RÜFÜS DU SOL,Eyes - Cassian & Durante Remix,343591,2021,Julho,8,Quinta-feira,16:18:00,16,0.09544194444444444,5.726516666666667,Tarde
2021-07-08 16:32:00,RÜFÜS DU SOL,Innerbloom,578038,2021,Julho,8,Quinta-feira,16:32:00,16,0.1605661111111111,9.633966666666666,Tarde
2021-07-08 16:36:00,Maverick Sabre,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,181302,2021,Julho,8,Quinta-feira,16:36:00,16,0.050361666666666666,3.0217,Tarde
2021-07-08 16:41:00,Dashdot,Make It Better [ZAC & BAKKA (BR) Remix],296129,2021,Julho,8,Quinta-feira,16:41:00,16,0.08225805555555556,4.935483333333333,Tarde
2021-07-08 16:47:00,Coldplay,Fix You - Live,300653,2021,Julho,8,Quinta-feira,16:47:00,16,0.08351472222222223,5.010883333333333,Tarde
2021-07-08 16:58:00,Koradize,Baile da Roosevelt (Pam Pararam),3951,2021,Julho,8,Quinta-feira,16:58:00,16,0.0010975,0.06585,Tarde
2021-07-08 18:09:00,Koradize,Baile da Roosevelt (Pam Pararam),3528,2021,Julho,8,Quinta-feira,18:09:00,18,0.00098,0.0588,Madrugada
2021-07-08 18:14:00,Dubdogz,Pumped up Kicks (feat. Joy Corporation),342356,2021,Julho,8,Quinta-feira,18:14:00,18,0.09509888888888889,5.705933333333333,Madrugada
2021-07-08 18:20:00,RÜFÜS DU SOL,Treat You Better - Cassian Remix,290934,2021,Julho,8,Quinta-feira,18:20:00,18,0.080815,4.8489,Madrugada
2021-07-08 18:24:00,Mochakk,Buttercup,278709,2021,Julho,8,Quinta-feira,18:24:00,18,0.07741916666666666,4.64515,Madrugada
2021-07-08 18:29:00,The Temper Trap,Sweet Disposition (Vintage Culture & Lazy Bear Remix),225234,2021,Julho,8,Quinta-feira,18:29:00,18,0.062565,3.7539,Madrugada
2021-07-08 18:41:00,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),89602,2021,Julho,8,Quinta-feira,18:41:00,18,0.024889444444444443,1.4933666666666667,Madrugada
2021-07-08 21:36:00,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),107161,2021,Julho,8,Quinta-feira,21:36:00,21,0.029766944444444443,1.7860166666666666,Noite
2021-07-08 21:39:00,SAINt JHN,Roses - Imanbek Remix,176840,2021,Julho,8,Quinta-feira,21:39:00,21,0.04912222222222222,2.9473333333333334,Noite
2021-07-08 21:45:00,Empire of the Sun,We Are The People - Shazam Remix,344491,2021,Julho,8,Quinta-feira,21:45:00,21,0.09569194444444444,5.741516666666667,Noite
